initial_capital,final_equity,total_return_%,total_profit_$,total_trades,winning_trades,losing_trades,win_rate_%,gross_profit,gross_loss,profit_factor,avg_profit_per_trade,avg_win,avg_loss,biggest_win,biggest_loss,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_%,start_date,end_date,duration_days,risk_metrics
10000.0,9150.1256594868,-8.498743405132009,-849.8743405132018,202,101,101,50.0,8355.20031136771,9205.074651880912,0.9076732810266189,-4.20729871541189,82.72475555809613,91.13935298891992,257.54532181133527,-292.72839413481506,-4.207298715411895,-0.06201816477109556,-0.012350554974571467,-0.5615563286722016,15.134266984805004,2024-01-01,2024-03-01,60,"{'initial_capital': 10000.0, 'current_capital': 10000.0, 'equity': np.float64(9150.1256594868), 'max_equity': np.float64(10781.884907361245), 'total_return_%': np.float64(-8.498743405132009), 'daily_profit': 0.0, 'daily_loss': 0.0, 'daily_trades': 0, 'current_drawdown_%': np.float64(15.134266984805004), 'max_drawdown_%': 0.0, 'sharpe_ratio': 0.0, 'trading_enabled': False, 'min_equity': 9000.0}"
