initial_capital,final_equity,total_return_%,total_profit_$,total_trades,winning_trades,losing_trades,win_rate_%,gross_profit,gross_loss,profit_factor,avg_profit_per_trade,avg_win,avg_loss,biggest_win,biggest_loss,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_%,start_date,end_date,duration_days,risk_metrics
10000,8695.973094644047,-13.040269053559534,-1304.026905355954,6,1,5,16.666666666666664,34.64254242378502,1338.6694477797391,0.025878339481969714,-217.33781755932569,34.64254242378502,267.7338895559478,34.64254242378502,-408.529740652466,-217.3378175593257,-0.21237258727945488,-0.006115885471599857,-0.9774962656130721,13.3404796645242,2024-01-01,2024-01-14 23:59:00,13,"{'initial_capital': 10000, 'current_capital': 10000, 'equity': np.float64(8695.973094644047), 'max_equity': np.float64(10034.642542423786), 'total_return_%': np.float64(-13.040269053559534), 'daily_profit': 0.0, 'daily_loss': 0.0, 'daily_trades': 0, 'current_drawdown_%': np.float64(13.3404796645242), 'max_drawdown_%': 0.0, 'sharpe_ratio': 0.0, 'trading_enabled': False, 'min_equity': 9000.0}"
