initial_capital,final_equity,total_return_%,total_profit_$,total_trades,winning_trades,losing_trades,win_rate_%,gross_profit,gross_loss,profit_factor,avg_profit_per_trade,avg_win,avg_loss,biggest_win,biggest_loss,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_%,start_date,end_date,duration_days,risk_metrics
10000,17169.677734375,71.69677734375,7169.677734375,2,2,0,100.0,7169.677734375,0,0,3584.8388671875,3584.8388671875,0,7049.560546875,0.0,3584.8388671875,0.1565911639450372,0.0184901477567432,1.3765931061807934,52.08276652108541,2025-12-26 21:40:00,2026-02-13 21:55:00,49,"{'initial_capital': 10000, 'current_capital': 10000, 'equity': np.float64(17169.677734375), 'max_equity': np.float64(17169.677734375), 'total_return_%': np.float64(71.69677734375), 'daily_profit': 0.0, 'daily_loss': 0.0, 'daily_trades': 0, 'current_drawdown_%': 0.0, 'max_drawdown_%': 0.0, 'sharpe_ratio': 0.0, 'trading_enabled': False, 'min_equity': 9000.0}"
