initial_capital,final_equity,total_return_%,total_profit_$,total_trades,winning_trades,losing_trades,win_rate_%,gross_profit,gross_loss,profit_factor,avg_profit_per_trade,avg_win,avg_loss,biggest_win,biggest_loss,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_%,start_date,end_date,duration_days,risk_metrics
10000.0,11090.969734806527,10.909697348065274,1090.9697348065265,2,1,1,50.0,3008.779779510587,1917.8100447040606,1.568862248802579,545.4848674032633,3008.779779510587,1917.8100447040606,3008.779779510587,-1917.8100447040606,545.4848674032633,0.11055593147287257,0.03903600291407054,0.2930949733459143,37.22239662974198,2024-01-01,2024-06-30,181,"{'initial_capital': 10000.0, 'current_capital': 10000.0, 'equity': np.float64(11090.969734806527), 'max_equity': np.float64(11090.969734806527), 'total_return_%': np.float64(10.909697348065274), 'daily_profit': 0.0, 'daily_loss': 0.0, 'daily_trades': 0, 'current_drawdown_%': 0.0, 'max_drawdown_%': 0.0, 'sharpe_ratio': 0.0, 'trading_enabled': False, 'min_equity': 9000.0}"
