initial_capital,final_equity,total_return_%,total_profit_$,total_trades,winning_trades,losing_trades,win_rate_%,gross_profit,gross_loss,profit_factor,avg_profit_per_trade,avg_win,avg_loss,biggest_win,biggest_loss,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_%,start_date,end_date,duration_days,risk_metrics
10000,12700.1953125,27.001953125,2700.1953125,1,1,0,100.0,2700.1953125,0,0,2700.1953125,2700.1953125,0,2700.1953125,0.0,2700.1953125,0.11402142383377949,0.22674559307360329,1.8001302083333333,15.0,2025-12-26 21:40:00,2026-02-13 21:55:00,49,"{'initial_capital': 10000, 'current_capital': 10000, 'equity': np.float64(12700.1953125), 'max_equity': np.float64(12700.1953125), 'total_return_%': np.float64(27.001953125), 'daily_profit': 0.0, 'daily_loss': 0.0, 'daily_trades': 0, 'current_drawdown_%': 0.0, 'max_drawdown_%': 0.0, 'sharpe_ratio': 0.0, 'trading_enabled': False, 'min_equity': 9000.0}"
