initial_capital,final_equity,total_return_%,total_profit_$,total_trades,winning_trades,losing_trades,win_rate_%,gross_profit,gross_loss,profit_factor,avg_profit_per_trade,avg_win,avg_loss,biggest_win,biggest_loss,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_%,start_date,end_date,duration_days,risk_metrics
10000,2589.990234375,-74.10009765625,-7410.009765625,3,1,2,33.33333333333333,539.94140625,7949.951171875,0.06791757516199368,-2470.0032552083335,539.94140625,3974.9755859375,539.94140625,-7550.048828125,-2470.0032552083335,-0.3445760258181331,-0.01148083519904492,-0.9824094143588007,75.426901018262,2026-02-04 14:25:00,2026-02-13 21:55:00,9,"{'initial_capital': 10000, 'current_capital': 10000, 'equity': np.float64(2589.990234375), 'max_equity': np.float64(10539.94140625), 'total_return_%': np.float64(-74.10009765625), 'daily_profit': 0.0, 'daily_loss': 0.0, 'daily_trades': 0, 'current_drawdown_%': np.float64(75.426901018262), 'max_drawdown_%': 0.0, 'sharpe_ratio': 0.0, 'trading_enabled': False, 'min_equity': 9000.0}"
